Date,Open,High,Low,Close,vix,daily_return,overnight_ret,intraday_ret,yearmonth,day_rank,day_rank_rev,high_252,dist_52w
2024-10-02,5698.14,5719.63,5674.0,5709.54,18.9,0.013838405955768351,-0.18585504707685496,0.20006528446123717,2024-10,2,22,5762.48,-0.9187016701142495
2024-10-03,5698.19,5718.78,5677.37,5699.94,20.49,-0.1681396399709989,-0.19879009517405066,0.030711506636316166,2024-10,3,21,5762.48,-1.0852966084047142
2024-10-04,5737.48,5753.21,5702.83,5751.07,19.21,0.8970269862489832,0.6586034238956984,0.23686357076626585,2024-10,4,20,5762.48,-0.19800502561396924
2024-10-07,5737.8,5739.34,5686.85,5695.94,22.64,-0.9586042249529192,-0.23073967105250448,-0.7295479103489266,2024-10,5,19,5762.48,-1.1547111660257383
2024-10-08,5719.14,5757.6,5714.56,5751.13,21.42,0.968935768284096,0.4073076612464366,0.5593498323174462,2024-10,6,18,5762.48,-0.19696380724964693
2024-10-09,5751.8,5796.8,5745.02,5792.04,20.86,0.7113384673968381,0.011649884457498594,0.6996070795229237,2024-10,7,17,5762.48,0.5129735808193764
2024-10-10,5778.36,5795.03,5764.76,5780.05,20.93,-0.20700823889336917,-0.23618621418360908,0.029247052796987916,2024-10,8,16,5792.04,-0.20700823889337402
2024-10-11,5775.09,5822.13,5775.09,5815.03,20.46,0.605185076253667,-0.08581240646706734,0.6915909535608833,2024-10,9,15,5792.04,0.39692405439188577
2024-10-14,5829.81,5871.41,5829.57,5859.85,19.7,0.7707612858403268,0.2541689380794354,0.5152826592976334,2024-10,10,14,5815.03,0.7707612858403246
2024-10-15,5866.74,5870.36,5804.48,5815.26,20.64,-0.7609409797179167,0.11757980153075387,-0.877489031387102,2024-10,11,13,5859.85,-0.7609409797179133
2024-10-16,5816.58,5846.52,5808.34,5842.47,19.58,0.4679068519722218,0.02269889910337941,0.4451069184985057,2024-10,12,12,5859.85,-0.29659462272925263
2024-10-17,5875.62,5878.46,5840.25,5841.47,19.11,-0.017116048520571248,0.5673970084570268,-0.5812152589854236,2024-10,13,11,5859.85,-0.3136599059702912
2024-10-18,5859.43,5872.17,5846.11,5864.67,18.03,0.39716030382763723,0.3074568558941504,0.08942849389785845,2024-10,14,10,5859.85,0.08225466522180104
2024-10-21,5857.82,5866.92,5824.79,5853.98,18.37,-0.18227794573267841,-0.11680111583431962,-0.06555339699751972,2024-10,15,9,5864.67,-0.18227794573267567
2024-10-22,5832.7,5863.04,5821.17,5851.2,18.2,-0.04748905872585807,-0.3635133703907334,0.3171772935347317,2024-10,16,8,5864.67,-0.22968044237783636
2024-10-23,5834.5,5834.85,5762.41,5797.42,19.24,-0.9191277003007925,-0.28541153951325837,-0.635530036849774,2024-10,17,7,5864.67,-1.146697086110557
2024-10-24,5817.8,5817.8,5784.92,5809.86,19.08,0.2145782089274073,0.35153568311421246,-0.13647770634949152,2024-10,18,6,5864.67,-0.9345794392523433
2024-10-25,5826.75,5862.82,5799.98,5808.12,20.33,-0.02994908655286066,0.2907126849872599,-0.31973226927533016,2024-10,19,5,5864.67,-0.9642486278000328
2024-10-28,5833.93,5842.92,5823.08,5823.52,19.8,0.2651460369276215,0.44437787098063897,-0.17843889110770172,2024-10,20,4,5864.67,-0.7016592578951524
2024-10-29,5819.68,5847.19,5802.17,5832.92,19.34,0.16141440228589765,-0.06593950050828301,0.22750391774117862,2024-10,21,3,5864.67,-0.541377434706471
2024-10-30,5832.65,5850.94,5811.28,5813.67,20.35,-0.33002338451409985,-0.004628899419167887,-0.32540954797560806,2024-10,22,2,5864.67,-0.8696141470875598
2024-10-31,5775.34,5775.34,5702.86,5705.45,23.16,-1.8614747655095742,-0.6593081478652896,-1.2101452035724325,2024-10,23,1,5864.67,-2.7149012646917945
2024-11-01,5723.22,5772.52,5723.22,5728.8,21.88,0.4092578148962911,0.3114565897519128,0.09749756256094422,2024-11,1,20,5864.67,-2.316754395387974
2024-11-04,5725.15,5741.43,5696.51,5712.69,21.98,-0.2812107247591178,-0.06371316855189324,-0.21763621913836184,2024-11,2,19,5864.67,-2.5914501583209364
2024-11-05,5722.43,5783.44,5722.1,5782.76,20.49,1.2265675189796932,0.17049761145802034,1.0542723982643665,2024-11,3,18,5864.67,-1.396668525253763
2024-11-06,5864.89,5936.14,5864.89,5929.04,16.27,2.5295879476236127,1.4202560714952739,1.093797155615861,2024-11,4,17,5864.67,1.097589463686787
2024-11-07,5947.21,5983.84,5947.21,5973.1,15.2,0.7431219893945906,0.3064577064752383,0.43533018003401036,2024-11,5,16,5929.04,0.7431219893945799
2024-11-08,5976.76,6012.45,5976.76,5995.54,14.94,0.37568431802581514,0.061274714972126,0.3142170674412137,2024-11,6,15,5973.1,0.37568431802580904
2024-11-11,6008.86,6017.31,5986.69,6001.35,14.97,0.0969053663222974,0.22216514275610333,-0.12498210975125934,2024-11,7,14,5995.54,0.09690536632230626
2024-11-12,6003.6,6009.92,5960.08,5983.99,14.71,-0.2892682479775477,0.037491564398006716,-0.3266373509227871,2024-11,8,13,6001.35,-0.2892682479775481
2024-11-13,5985.75,6008.19,5965.91,5985.38,14.02,0.023228648443596178,0.02941181385665015,-0.006181347366662759,2024-11,9,12,6001.35,-0.26610679263832726
2024-11-14,5989.68,5993.88,5942.28,5949.17,14.31,-0.6049741202730607,0.07184172099348185,-0.6763299541878709,2024-11,10,11,6001.35,-0.8694710356836426
2024-11-15,5912.79,5915.32,5853.01,5870.62,16.14,-1.3203522508181798,-0.6115138750447557,-0.7131996908396943,2024-11,11,10,6001.35,-2.178343206111966
2024-11-18,5874.17,5908.12,5865.95,5893.62,15.58,0.3917814472747416,0.06047061468805737,0.33111060796673364,2024-11,12,9,6001.35,-1.795096103376748
2024-11-19,5870.05,5923.51,5855.29,5916.98,16.35,0.39636081050355987,-0.39992398559798303,0.799482116847372,2024-11,13,8,6001.35,-1.4058503503378539
2024-11-20,5914.34,5920.67,5860.56,5917.11,17.16,0.0021970667468895755,-0.044617355475251586,0.0468353189028603,2024-11,14,7,6001.35,-1.4036841710615227
2024-11-21,5940.58,5963.32,5887.26,5948.71,16.87,0.5340444913141784,0.39664633579568065,0.13685532389093868,2024-11,15,6,6001.35,-0.8771359777383476
2024-11-22,5944.36,5972.9,5944.36,5969.34,15.24,0.34679787718681077,-0.07312509771026932,0.42023026869166813,2024-11,16,5,6001.35,-0.5333799895023656
2024-11-25,5992.28,6020.75,5963.91,5987.37,14.6,0.30204344198856425,0.3842970914707422,-0.08193876120607957,2024-11,17,4,6001.35,-0.23294758679297944
2024-11-26,6000.03,6025.42,5992.27,6021.63,14.1,0.5722044904524104,0.21144509191848293,0.35999820000900407,2024-11,18,3,6001.35,0.33792396710739653
2024-11-27,6014.11,6020.16,5984.87,5998.74,14.1,-0.38012963267421984,-0.12488312965094339,-0.2555656614195545,2024-11,19,2,6021.63,-0.3801296326742149
2024-11-29,6003.98,6044.17,6003.98,6032.38,13.51,0.5607844313972654,0.08735167718554315,0.4730195636894363,2024-11,20,1,6021.63,0.17852309092388605
2024-12-02,6040.11,6053.58,6035.33,6047.15,13.34,0.24484531809998433,0.12814179478082277,0.11655416871547697,2024-12,1,21,6032.38,0.24484531809997923
2024-12-03,6042.97,6052.07,6033.39,6049.88,13.3,0.04514523370513501,-0.06912347138733343,0.11434774622411936,2024-12,2,20,6047.15,0.045145233705141646
2024-12-04,6069.39,6089.84,6061.06,6086.49,13.45,0.6051359696390701,0.32248573525426316,0.2817416577283627,2024-12,3,19,6049.88,0.6051359696390618
2024-12-05,6089.03,6094.55,6072.9,6075.11,13.54,-0.18697147288503357,0.04173176987065652,-0.228607840657713,2024-12,4,18,6086.49,-0.18697147288503077
2024-12-06,6081.38,6099.97,6079.98,6090.27,12.77,0.2495428066323191,0.10320800775625028,0.14618392535905578,2024-12,5,17,6086.49,0.06210475988625062
2024-12-09,6083.01,6088.51,6048.63,6052.85,14.19,-0.6144226774839168,-0.11920653764119216,-0.49580717440872446,2024-12,6,16,6090.27,-0.6144226774839222
2024-12-10,6057.59,6065.4,6029.89,6034.91,14.18,-0.29638930421207466,0.07831021750084322,-0.37440632330679735,2024-12,7,15,6090.27,-0.9089908985972802
2024-12-11,6060.15,6092.59,6060.15,6084.19,13.58,0.8165821859812183,0.41823324622902724,0.3966898509112804,2024-12,8,14,6090.27,-0.09983137036618797
2024-12-12,6074.29,6079.68,6051.25,6051.25,13.92,-0.5414032106163646,-0.16271681193387177,-0.3793035893906893,2024-12,9,13,6090.27,-0.6406940907381846
2024-12-13,6068.17,6078.58,6035.77,6051.09,13.81,-0.0026440818012729572,0.2796116504854451,-0.28146871297277665,2024-12,10,12,6090.27,-0.6433212320636078
2024-12-16,6063.79,6085.19,6059.14,6074.08,14.69,0.379931549522472,0.20987954236344475,0.16969585028505652,2024-12,11,11,6090.27,-0.2658338628665151
2024-12-17,6052.55,6057.68,6035.19,6050.61,15.87,-0.38639596449174807,-0.35445697126148534,-0.032052605926435884,2024-12,12,10,6090.27,-0.6512026560398925
2024-12-18,6047.65,6070.67,5867.79,5872.16,27.62,-2.9492894104891865,-0.048920687335662905,-2.901788297933905,2024-12,13,9,6090.27,-3.581286215553671
2024-12-19,5912.71,5935.52,5866.07,5867.08,24.09,-0.08650990436227524,0.6905465791122944,-0.771727346681983,2024-12,14,8,6090.27,-3.664697952635934
2024-12-20,5842.0,5982.06,5832.3,5930.85,18.36,1.0869120584686254,-0.42746988280371045,1.5208832591578236,2024-12,15,7,6090.27,-2.617617938120971
2024-12-23,5940.25,5978.25,5902.57,5974.07,16.78,0.7287319692792726,0.15849330197188483,0.5693363073944635,2024-12,16,6,6090.27,-1.9079613875903814
2024-12-24,5984.63,6040.1,5981.44,6040.04,14.27,1.1042722967758989,0.17676391471810327,0.9258717748632739,2024-12,17,5,6090.27,-0.8247581798508189
2024-12-26,6024.97,6049.75,6007.37,6037.59,14.73,-0.040562645280495246,-0.24950165892940745,0.20946162387529554,2024-12,18,4,6090.27,-0.864986281396396
2024-12-27,6006.17,6006.17,5932.95,5970.84,15.95,-1.1055735815118317,-0.5204063210651921,-0.588228438422489,2024-12,19,3,6090.27,-1.960996803097404
2024-12-30,5920.67,5940.79,5869.16,5906.94,17.4,-1.0702011777237508,-0.8402502830422542,-0.2318994303009747,2024-12,20,2,6090.27,-3.0102113699392774
2024-12-31,5919.74,5929.74,5868.86,5881.63,17.35,-0.4284790432948271,0.21669426132651104,-0.6437782740458142,2024-12,21,1,6090.27,-3.4257922883550367
2025-01-02,5903.26,5935.09,5829.53,5868.55,17.93,-0.2223873314030289,0.3677551971137172,-0.5879802007704216,2025-01,1,20,6090.27,-3.6405610917085816
2025-01-03,5891.07,5949.34,5888.66,5942.47,16.13,1.2595956411720177,0.3837404469587913,0.8725070318295503,2025-01,2,19,6090.27,-2.4268217993619356
2025-01-06,5982.81,6021.04,5960.01,5975.38,16.04,0.5538101159955344,0.678842299582505,-0.12418913520569896,2025-01,3,18,6090.27,-1.8864516679884524
2025-01-07,5993.26,6000.68,5890.68,5909.03,17.82,-1.1103896321238205,0.299227831535398,-1.4054120795693903,2025-01,4,17,6090.27,-2.9758943363759025
2025-01-08,5910.66,5927.89,5874.78,5918.25,17.7,0.15603237756451893,0.027584899721277978,0.12841205550648827,2025-01,5,16,6090.27,-2.8245053174982457
2025-01-10,5890.35,5890.35,5807.78,5827.04,19.54,-1.541165040341319,-0.47142314028639776,-1.0748087974398857,2025-01,6,15,6090.27,-4.322140069323699
2025-01-13,5782.02,5838.61,5773.31,5836.22,19.19,0.15754139322881056,-0.772604958949985,0.9373886634774564,2025-01,7,14,6090.27,-4.171407835777399
2025-01-14,5859.27,5871.92,5805.42,5842.91,18.71,0.1146289893115604,0.39494741459369376,-0.27921567021148563,2025-01,8,13,6090.27,-4.061560489108045
2025-01-15,5905.21,5960.61,5905.21,5949.91,16.12,1.8312792769356268,1.0662495229260882,0.7569586856352339,2025-01,9,12,6090.27,-2.3046597277296503
2025-01-16,5963.61,5964.69,5930.72,5937.34,16.6,-0.2112636997870454,0.23025558369789145,-0.4405049961348828,2025-01,10,11,6090.27,-2.511054518108397
2025-01-17,5995.4,6014.96,5978.44,5996.66,15.97,0.9991006073426734,0.9778789828441603,0.021016112352811867,2025-01,11,10,6090.27,-1.5370418717068468
2025-01-21,6014.12,6051.51,6006.88,6049.24,15.06,0.8768214305963751,0.2911620802246606,0.5839590829580965,2025-01,12,9,6090.27,-0.6736975536388478
2025-01-22,6081.39,6100.81,6076.13,6086.37,15.1,0.6137961132307579,0.531471722067578,0.08188917336331425,2025-01,13,8,6090.27,-0.06403656980725889
2025-01-23,6076.32,6118.73,6074.67,6118.71,15.02,0.531351199483443,-0.16512305364281277,0.6976261948021145,2025-01,14,7,6090.27,0.4669743705944005
2025-01-24,6121.43,6128.18,6088.74,6101.24,14.85,-0.28551769899211044,0.04445381461124498,-0.3298248938565118,2025-01,15,6,6118.71,-0.28551769899211193
2025-01-27,5969.04,6017.17,5962.92,6012.28,17.9,-1.45806426234667,-2.166772656050242,0.7244045943736399,2025-01,16,5,6118.71,-1.7394189298071043
2025-01-28,6026.97,6074.54,5994.63,6067.7,16.41,0.9217800900823026,0.24433326458515037,0.6757956319676239,2025-01,17,4,6118.71,-0.8336724571028896
2025-01-29,6057.7,6062.83,6012.96,6039.31,16.56,-0.4678873378710091,-0.16480709329729226,-0.30358056688181145,2025-01,18,3,6118.71,-1.2976591471077996
2025-01-30,6050.75,6086.64,6027.46,6071.17,15.84,0.5275437094634849,0.18942561319090778,0.33747882493906367,2025-01,19,2,6118.71,-0.7769611568451514
2025-01-31,6096.79,6120.91,6030.93,6040.53,16.43,-0.5046803169735048,0.42199444258683716,-0.9227806763887236,2025-01,20,1,6118.71,-1.277720303789529
2025-02-03,5969.65,6022.13,5923.93,5994.57,18.62,-0.7608603880785325,-1.1734069692560078,0.417444908830511,2025-02,1,19,6118.71,-2.028859024206088
2025-02-04,5998.14,6042.48,5990.87,6037.88,17.21,0.7224871842350655,0.05955389627614327,0.6625387203366362,2025-02,2,18,6118.71,-1.321030086407101
2025-02-05,6020.45,6062.86,6007.06,6061.48,15.77,0.39086566808217427,-0.28867748282510597,0.6815105183167303,2025-02,3,17,6118.71,-0.935327871397737
2025-02-06,6072.22,6084.03,6046.83,6083.57,15.5,0.364432448840879,0.1771844500023212,0.1869168113144637,2025-02,4,16,6118.71,-0.5743040608232834
2025-02-07,6083.13,6101.28,6019.96,6025.99,16.54,-0.9464837258386094,-0.007232595334638603,-0.9393190676510343,2025-02,5,15,6118.71,-1.5153520921893708
2025-02-10,6046.4,6073.38,6044.84,6066.44,15.81,0.6712589964470439,0.33869953318872437,0.3314368880656282,2025-02,6,14,6118.71,-0.8542650329889868
2025-02-11,6049.32,6076.28,6042.34,6068.5,16.02,0.033957312690802155,-0.28220834624590463,0.3170604299326252,2025-02,7,13,6118.71,-0.8205978057466368
2025-02-12,6025.08,6063.0,6003.0,6051.97,15.89,-0.2723902117491961,-0.7154980637719355,0.4463011279518314,2025-02,8,12,6118.71,-1.0907527893951467
2025-02-13,6060.59,6116.91,6050.95,6115.07,15.1,1.0426357037460532,0.14243295984612825,0.8989223821443071,2025-02,9,11,6118.71,-0.05948966367094252
2025-02-14,6115.52,6127.47,6107.62,6114.63,14.77,-0.007195338728738232,0.007358869154416858,-0.014553136936845679,2025-02,10,10,6118.71,-0.06668072191687344
2025-02-18,6121.6,6129.63,6099.51,6129.58,15.35,0.24449557863681637,0.11398890856846311,0.13035807631991414,2025-02,11,9,6118.71,0.1776518253030441
2025-02-19,6117.76,6147.43,6111.15,6144.15,15.27,0.2376998097748828,-0.19283539818388817,0.43136703630086703,2025-02,12,8,6129.58,0.23769980977489008
2025-02-20,6134.5,6134.5,6084.59,6117.52,15.66,-0.43342040803039383,-0.15705996761146146,-0.27679517483086835,2025-02,13,7,6144.15,-0.43342040803038995
2025-02-21,6114.1,6114.82,6008.56,6013.13,18.21,-1.70641044083224,-0.05590500725783931,-1.651428664889354,2025-02,14,6,6144.15,-2.1324349177672994
2025-02-24,6026.69,6043.65,5977.83,5983.25,18.98,-0.49691258961639395,0.2255065165728931,-0.7207936694935246,2025-02,15,5,6144.15,-2.618751169811929
2025-02-25,5982.73,5992.65,5908.49,5955.25,19.43,-0.46797309154723576,-0.008690928843024803,-0.4593220820595212,2025-02,16,4,6144.15,-3.074469210549867
2025-02-26,5970.87,6009.82,5932.69,5956.06,19.1,0.013601444103938931,0.2622895764241573,-0.24803755566608077,2025-02,17,3,6144.15,-3.0612859386570843
2025-02-27,5981.88,5993.69,5858.78,5861.57,21.13,-1.586451446090209,0.43350805733990416,-2.0112406133188987,2025-02,18,2,6144.15,-4.599171569704515
2025-02-28,5856.74,5959.4,5837.66,5954.5,19.63,1.5854114170776867,-0.08240113143748173,1.6691879782950947,2025-02,19,1,6144.15,-3.086675943783919
2025-03-03,5968.33,5986.09,5810.91,5849.72,22.78,-1.7596775547904953,0.23226131497187108,-1.9873230870276926,2025-03,1,21,6144.15,-4.792037954802526
2025-03-04,5811.98,5865.08,5732.59,5778.15,23.51,-1.2234773630190987,-0.6451590845373945,-0.5820735790556752,2025-03,2,20,6144.15,-5.956885818217329
2025-03-05,5781.36,5860.59,5742.35,5842.63,21.93,1.1159281084776262,0.055554113340772204,1.059785240843003,2025-03,3,19,6144.15,-4.907432272975099
2025-03-06,5785.87,5812.08,5711.64,5738.52,24.87,-1.7819030128555013,-0.971480309381223,-0.8183730363800046,2025-03,4,18,6144.15,-6.6018896023046185
2025-03-07,5726.01,5783.01,5666.29,5770.2,23.37,0.5520587189728143,-0.21800046004893936,0.7717415792148463,2025-03,5,17,6144.15,-6.086277190498277
2025-03-10,5705.37,5705.37,5564.02,5614.56,27.86,-2.6973068524487775,-1.123531246750542,-1.591658384995176,2025-03,6,16,6144.15,-8.619418471228718
2025-03-11,5603.65,5636.3,5528.41,5572.07,26.92,-0.7567823658488071,-0.19431620643470815,-0.5635612502565279,2025-03,7,15,6144.15,-9.31097059804855
2025-03-12,5624.84,5642.19,5546.09,5599.3,24.23,0.48868732804865367,0.9470448145841859,-0.4540573598537878,2025-03,8,14,6144.15,-8.867784803430897
2025-03-13,5594.45,5597.78,5504.65,5521.52,24.66,-1.3891022092047178,-0.08661797010340866,-1.3036134025686041,2025-03,9,13,6144.15,-10.133704418023635
2025-03-14,5563.85,5645.27,5563.85,5638.94,21.77,2.1265883307494793,0.766636723221148,1.3496050396757608,2025-03,10,12,6144.15,-8.222618262900484
2025-03-17,5635.6,5703.52,5631.12,5675.12,20.51,0.6416099479689574,-0.05923099022154821,0.701256299240538,2025-03,11,11,6144.15,-7.633765451689816
2025-03-18,5654.53,5654.53,5597.76,5614.66,21.7,-1.0653519220738983,-0.36281171147042324,-0.7050983901402907,2025-03,12,10,6144.15,-8.61779090679752
2025-03-19,5632.37,5715.33,5622.2,5675.29,19.9,1.0798516740105457,0.31542426433657234,0.7620238017033598,2025-03,13,9,6144.15,-7.630998592156763
2025-03-20,5646.92,5711.15,5632.33,5662.89,19.8,-0.21849103746239829,-0.4998863494200312,0.28280903572213134,2025-03,14,8,6144.15,-7.832816581626415
2025-03-21,5630.73,5670.84,5603.1,5667.56,19.28,0.08246672635350283,-0.5679079056806868,0.6540892566328171,2025-03,15,7,6144.15,-7.756809322689049
2025-03-24,5718.08,5775.14,5718.08,5767.57,17.48,1.7646041682840563,0.8913888869284126,0.8655003077956192,2025-03,16,6,6144.15,-6.129082135039019
2025-03-25,5775.96,5786.95,5760.42,5776.65,17.15,0.15743198608773046,0.14546854221102468,0.011946066108481368,2025-03,17,5,6144.15,-5.9812992846854325
2025-03-26,5771.66,5783.62,5694.41,5712.2,18.33,-1.115698545004451,-0.08638224576527076,-1.030206214503282,2025-03,18,4,6144.15,-7.03026456059829
2025-03-27,5695.64,5732.28,5670.94,5693.31,18.69,-0.33069570393192693,-0.289905815622693,-0.04090848438454975,2025-03,19,3,6144.15,-7.337711481653268
2025-03-28,5679.2,5685.89,5572.42,5580.94,21.65,-1.9737200328104554,-0.2478347393695457,-1.7301732638399847,2025-03,20,2,6144.15,-9.166605633000497
2025-03-31,5527.91,5627.56,5488.73,5611.85,22.28,0.5538493515429455,-0.9501983536823522,1.5184762414728326,2025-03,21,1,6144.15,-8.663525467314425
2025-04-01,5597.53,5650.57,5558.52,5633.07,21.77,0.3781284246727745,-0.2551743186293365,0.6349229034949389,2025-04,1,21,6144.15,-8.31815629501233
2025-04-02,5580.76,5695.31,5571.48,5670.97,21.51,0.6728125160880394,-0.928623290674524,1.6164465054938848,2025-04,2,20,6144.15,-7.701309375584896
2025-04-03,5492.74,5499.53,5390.83,5396.52,30.02,-4.839560075260485,-3.1428485779328885,-1.7517668777331408,2025-04,3,19,6144.15,-12.168159957032287
2025-04-04,5292.14,5292.14,5069.9,5074.08,45.31,-5.974961641947041,-1.934209453499669,-4.1204503282226135,2025-04,4,18,6144.15,-17.41607870901589
2025-04-07,4953.79,5246.57,4835.04,5062.25,46.98,-0.23314571311449095,-2.3706760634440105,2.189434756015096,2025-04,5,17,6144.15,-17.608619581227668
2025-04-08,5193.57,5267.47,4910.42,4982.77,52.33,-1.5700528421156545,2.5941034125141815,-4.058865096648345,2025-04,6,16,6144.15,-18.90220779115092
2025-04-09,4965.28,5481.34,4948.43,5456.9,33.62,9.515390034057347,-0.351009579009276,9.901153610672498,2025-04,7,15,6144.15,-11.185436553469561
2025-04-10,5353.15,5353.15,5115.27,5268.05,40.72,-3.4607561069471604,-1.9012626216349915,-1.5897182033008495,2025-04,8,14,6144.15,-14.25909198180382
2025-04-11,5255.56,5381.46,5220.77,5363.36,37.56,1.8092083408471682,-0.23708962519337629,2.05116105610057,2025-04,9,13,6144.15,-12.707860322420514
2025-04-14,5441.96,5459.46,5358.02,5405.97,30.89,0.7944646639420183,1.4654992392828525,-0.6613426045027904,2025-04,10,12,6144.15,-12.014355118283236
2025-04-15,5411.99,5450.41,5386.44,5396.63,30.12,-0.17277195396940837,0.11135836861839721,-0.28381427164498874,2025-04,11,11,6144.15,-12.166369636157965
2025-04-16,5335.75,5367.24,5220.79,5275.7,32.64,-2.2408428964001637,-1.1281114325051078,-1.1254275406456515,2025-04,12,10,6144.15,-14.134583302816498
2025-04-17,5305.45,5328.31,5255.58,5282.7,29.65,0.13268381447011368,0.5639062114979998,-0.4288043427042032,2025-04,13,9,6144.15,-14.020653792632013
2025-04-21,5232.94,5232.94,5101.63,5158.2,33.82,-2.3567493895167213,-0.941942567247811,-1.428260213187993,2025-04,14,8,6144.15,-16.04697150948463
2025-04-22,5207.67,5309.61,5207.67,5287.76,30.57,2.511728897677501,0.9590554844713273,1.5379238699840814,2025-04,15,7,6144.15,-13.938299032412937
2025-04-23,5395.92,5469.69,5356.17,5375.86,28.45,1.6661119264111734,2.045478614763141,-0.37176236860443357,2025-04,16,6,6144.15,-12.504414768519649
2025-04-24,5381.38,5489.4,5371.96,5484.77,26.47,2.025908412793509,0.10268124541934487,1.9212543994291398,2025-04,17,5,6144.15,-10.73183434649218
2025-04-25,5489.73,5528.11,5455.86,5525.21,24.84,0.7373144179245283,0.09043223325679861,0.6462977232031486,2025-04,18,4,6144.15,-10.073647290512106
2025-04-28,5529.22,5553.66,5468.64,5528.75,25.15,0.06406996295162948,0.07257642695934763,-0.008500294797464392,2025-04,19,3,6144.15,-10.016031509647384
2025-04-29,5508.87,5571.95,5505.7,5560.83,24.17,0.580239656341841,-0.35957494912954857,0.9432061384639701,2025-04,20,2,6144.15,-9.493908840116204
2025-04-30,5499.44,5581.84,5433.24,5569.06,24.7,0.14799948928487794,-1.1039718890885064,1.2659470782479865,2025-04,21,1,6144.15,-9.359960287427867
2025-05-01,5625.14,5658.91,5597.35,5604.14,24.6,0.6299088176460632,1.0069922033520973,-0.3733240417127415,2025-05,1,21,6144.15,-8.78901068496048
2025-05-02,5645.88,5700.7,5642.28,5686.67,22.68,1.4726612825518126,0.7448065180384544,0.7224737330584485,2025-05,2,20,6144.15,-7.445781759885413
2025-05-05,5655.32,5683.38,5634.48,5650.38,23.64,-0.6381590632127399,-0.5512892430895477,-0.08735137887864175,2025-05,3,19,6144.15,-8.036424891970404
2025-05-06,5605.87,5649.58,5586.04,5606.91,24.76,-0.7693287885062627,-0.7877346302372579,0.018551982118752974,2025-05,4,18,6144.15,-8.743927150216056
2025-05-07,5614.18,5654.73,5578.64,5631.28,23.55,0.43464225393308187,0.12966143562140875,0.30458588787676266,2025-05,5,17,6144.15,-8.34728969833093
2025-05-08,5663.6,5720.1,5635.38,5663.94,22.48,0.5799747126763233,0.5739370089926421,0.006003248816988105,2025-05,6,16,6144.15,-7.815727155098753
2025-05-09,5679.65,5691.69,5644.15,5659.91,21.9,-0.07115188367108338,0.27736875743740175,-0.34755662760909134,2025-05,7,15,6144.15,-7.881318001676388
2025-05-12,5807.2,5845.37,5786.08,5844.19,18.39,3.255882160670387,2.602338199724019,0.6369679019148533,2025-05,8,14,6144.15,-4.882042267848279
2025-05-13,5854.15,5906.64,5845.02,5886.55,18.22,0.7248224304822415,0.1704256706233087,0.5534535329638102,2025-05,9,13,6144.15,-4.192605974789018
2025-05-14,5896.74,5906.55,5872.11,5892.58,18.62,0.1024369112638146,0.17310648852042476,-0.07054745503447535,2025-05,10,12,6144.15,-4.094463839587245
2025-05-15,5869.82,5924.21,5865.16,5916.93,17.83,0.41323155561741043,-0.3862484684128198,0.8025799768987874,2025-05,11,11,6144.15,-3.6981519005883543
2025-05-16,5929.09,5958.62,5907.36,5958.38,17.24,0.7005322016653937,0.2055119800301819,0.4940049822148129,2025-05,12,10,6144.15,-3.0235264438530884
2025-05-19,5902.88,5968.61,5895.69,5963.6,18.14,0.0876077054501545,-0.9314612361078001,1.0286504214891856,2025-05,13,9,6144.15,-2.9385675805440834
2025-05-20,5944.66,5953.06,5909.26,5940.46,18.09,-0.38802065866255786,-0.3175933999597591,-0.07065164366002463,2025-05,14,8,6144.15,-3.3151859899253697
2025-05-21,5910.18,5938.37,5830.91,5844.61,20.87,-1.6135114115741978,-0.5097248361237927,-1.1094416752112535,2025-05,15,7,6144.15,-4.875206497237209
2025-05-22,5841.26,5878.08,5825.82,5842.01,20.28,-0.04448543187653975,-0.057317767994780056,0.012839695545130425,2025-05,16,6,6144.15,-4.917523172448581
2025-05-23,5781.89,5829.51,5767.41,5802.82,22.29,-0.6708307585916562,-1.0290978618660351,0.36199235889993187,2025-05,17,5,6144.15,-5.5553656730385805
2025-05-27,5854.07,5924.33,5854.07,5921.54,18.96,2.0459018201495205,0.8831912759658334,1.1525314866409175,2025-05,18,4,6144.15,-3.6231211803097207
2025-05-28,5925.54,5939.92,5881.88,5888.55,19.31,-0.5571185873944895,0.06754999544038576,-0.6242469040796284,2025-05,19,3,6144.15,-4.160054686164879
2025-05-29,5939.96,5943.13,5873.8,5912.17,19.18,0.4011174227950942,0.8730502415704944,-0.467848268338511,2025-05,20,2,6144.15,-3.775623967513807
2025-05-30,5903.67,5922.14,5843.66,5911.69,18.57,-0.008118846379590039,-0.14377123797184588,0.1358477015144688,2025-05,21,1,6144.15,-3.7834362767836085
2025-06-02,5896.68,5937.4,5861.43,5935.94,18.36,0.410204188649943,-0.2539037060468208,0.6657983814621016,2025-06,1,20,6144.15,-3.38875190221593
2025-06-03,5938.56,5981.35,5929.0,5970.37,17.69,0.5800260784307065,0.04413791244521903,0.5356517404892625,2025-06,2,19,6144.15,-2.8283814685513824
2025-06-04,5978.94,5990.48,5966.11,5970.81,17.61,0.007369727504324963,0.14354219252743494,-0.13597728025367406,2025-06,3,18,6144.15,-2.821220185054064
