,LogReg_v92,ElasticNet_v92,MLP_v92,EWLogit_v92,som_ret,remaining_ret,monthly_return,Ensemble_v92
2013-09-01,-0.013428889517738577,-2.488770435724514,0.025192162486265362,0.3501238017802704,3.6644,-0.548,2.5479,-0.5317208402439292
2013-10-01,2.442383964062686,4.595119850134589,4.106541909366829,0.6980700814775236,0.5959,3.3579,3.6307,2.960528951260407
2013-11-01,1.0207326118842588,2.6298467002874335,1.655423284579929,0.5354139971808172,1.383,0.9109,2.5073,1.4603541484831097
2013-12-01,2.653203401086918,4.595119850134589,2.8790293525446446,1.6827582217495785,-1.1541,3.2627,2.6353,2.9525277063789326
2014-01-01,-1.6010797289602345,-4.59511985013459,-4.397040382546174,-0.2833151714105406,0.3401,-3.794,-2.696,-2.719138783262885
2014-02-01,1.0235317719800299,0.7597180687739389,1.505445862893568,1.0133742507516814,5.1413,1.4687,6.749,1.0755174885998047
2014-03-01,0.08750059212365806,-0.26102293114686226,-1.5556025570426784,0.32850347563562843,0.6296,1.0362,1.4417,-0.3501553551075635
2014-04-01,1.713201560536698,4.595119850134589,1.0118945320838686,1.1090330821671597,-2.5768,2.4411,-0.0833,2.107312256230579
2014-05-01,1.22559573795212,3.978795830682984,1.704163120666391,1.194006435322056,0.1374,1.9581,2.1177,2.025640281155888
2014-06-01,0.926381296464864,2.7593802914046632,1.5372628582386056,0.5519237926423314,0.6762,1.5117,1.8317,1.443737059687616
2014-07-01,-0.5485392274773239,-1.8316218568852631,-1.7306996628503581,-0.14031993987092287,-0.0908,-1.5373,-2.1613,-1.062795171770967
2014-08-01,2.164604998295015,4.595119850134589,3.5268782647131207,1.7713394703962873,1.4201,2.4731,4.0631,3.014485645884753
2014-09-01,-1.8200163460404752,-3.922810386484614,-2.6180004663103924,-1.748386760980605,-0.4368,-1.6518,-1.4978,-2.5273034899540217
2014-10-01,3.504446399977221,4.595119850134589,4.595119850134589,1.549966202010628,-3.5658,7.134,3.6939,3.5611630755642567
2014-11-01,0.6391599677112367,2.15850518938257,0.34664542022374534,0.897159870395469,1.204,1.1258,2.4655,1.0103676119282552
2014-12-01,1.283884255541373,4.595119850134589,1.391261314958269,0.7558241047142568,-2.3476,2.4572,0.2659,2.0065223813371222
2015-01-01,-0.4955105437412875,-2.377227457936085,-1.031828197018392,0.1959888425268543,-2.1578,0.3969,-3.0711,-0.9271443390422276
2015-02-01,1.8205865351780846,3.428014917708475,3.018211676833156,2.2909770436996832,3.4616,0.923,4.1393,2.6394475433548497
2015-03-01,0.2762303280358107,1.3300136495157198,-0.9361024433160474,0.09342258915402417,-2.5682,0.3482,-2.3378,0.1908910308473768
2015-04-01,-0.08626301251113291,-0.30476863510069907,-1.3611248563822542,0.6729305553099995,1.7733,0.3612,1.2536,-0.26980648717102174
2015-05-01,0.8956572573907491,1.32322986376332,0.7888333079434331,0.7408438129772057,0.2768,-0.0827,-0.0427,0.937141060518677
2015-06-01,-0.6746925556400649,-2.261183130293545,-2.5538868831599464,-0.1770187110121124,-0.6607,-1.3843,-2.3024,-1.4166953200264172
2015-07-01,0.8734972119543103,0.45859096218685136,1.9578242654969802,0.8019550863441655,1.7308,-0.5876,1.2718,1.0229668814955768
2015-08-01,-3.930256050998731,-4.59511985013459,-4.535943555642507,-1.649733993406506,-0.2846,-6.5069,-5.9989,-3.6777633625455834
2015-09-01,-4.006277798130104,-4.59511985013459,-3.1305331783735517,-1.867667276163107,3.2231,-2.82,0.3229,-3.3998995257003384
2015-10-01,1.4832281919976973,3.012592177463435,2.644105227290294,2.174173259404266,4.7121,4.0299,8.085,2.328524714038923
2015-11-01,0.7769392084594728,2.386261765061024,0.9142160473084462,-0.03975463585211302,-2.5913,1.8852,-1.1235,1.0094155962442075
2015-12-01,0.6188116569860522,0.34766878800989925,1.0551532395566257,1.0631360748368452,-2.9499,-0.3154,-2.7913,0.7711924398473555
2016-01-01,-0.1024802440074612,1.2665889616660682,-1.385982657975572,-0.7702485302652211,-6.2623,1.7163,-3.5982,-0.24803061764554657
2016-02-01,0.11296740357054866,0.7366724223082874,-0.47838129713750704,1.0001562227575356,-3.3906,4.6779,-0.3687,0.34285368787471615
2016-03-01,1.3978014276485773,3.749671372196552,2.5461944866805295,1.2816510962088155,1.848,2.5182,4.114,2.2438295956836187
2016-04-01,0.0720230582156177,-1.4760170195217786,-1.0786455252996525,-0.08344410486121036,0.3675,-0.4288,-0.3609,-0.6415208978667559
2016-05-01,1.1774791735561498,2.8004279670863412,1.2259769334613897,0.17402805224467144,-1.1348,2.0575,0.7456,1.344478031587138
2016-06-01,-0.18578952248960592,-0.4755869215386129,-1.8086075829964425,0.37717092776636335,-0.9213,0.4949,-0.0224,-0.5232032748145745
2016-07-01,1.1032700816656547,1.1614354687064328,2.022492929483306,1.2507588291727327,2.7946,0.2852,3.3596,1.3844893272570316
2016-08-01,-0.18446024195183328,-1.120035994314642,-1.3367498630494483,-0.006502136915794957,0.5475,-0.3779,0.0051,-0.6619370590579297
2016-09-01,-0.8165221809713988,-0.878754649246188,-2.3058775164434984,-0.47316123942407545,-1.6212,1.0351,-0.1193,-1.1185788965212902
2016-10-01,0.3949804058422777,-0.17616154605201217,-0.23980256717736334,-0.12513399529253783,-1.2511,-0.8719,-1.6218,-0.0365294256699089
2016-11-01,1.2708129187151602,3.021804346026389,2.62057808770658,0.34054559612551455,2.7926,1.1947,4.1241,1.813435237143411
2016-12-01,0.16521901705774225,-1.2244222953316806,1.9336954119820722,-1.0295739335671559,3.1643,-0.2763,2.1793,-0.03877044996475548
2017-01-01,1.0417527879687236,1.791668863888163,1.2385404753576905,0.30823946603571933,0.5262,0.4552,0.9319,1.0950503983125743
2017-02-01,1.2229359806047317,3.0366375651456994,2.8729987512239594,0.10360322386845301,2.4623,1.8041,3.6889,1.809043880210711
2017-03-01,0.25598077767892086,1.4017527357038604,0.013551681008736882,0.02284178319832394,-0.8484,-0.5551,-1.3873,0.4235317443974605
2017-04-01,1.7004458016449564,3.5594040591211256,0.8795513118856122,1.0534317422807356,-0.7711,2.028,1.0751,1.7982082287331072
2017-05-01,0.6587484533438708,0.9918007447925609,0.8053051886253425,0.49228449714193306,0.3878,1.0789,0.9827,0.7370347209759268
2017-06-01,0.5589546567741894,0.5556732121702068,-0.4220225638338918,1.0581776002734127,0.189,-0.3487,-0.2737,0.4376957263459793
2017-07-01,0.5872895499365397,0.6360972880943029,2.0878473958812105,-0.5127187355997668,1.2814,0.5668,1.6999,0.6996288745780715
2017-08-01,0.9039770459096447,1.182773738931569,0.558808840449949,0.5932665272665095,-0.8372,0.4191,-0.1898,0.8097065381394181
2017-09-01,0.27745778476150357,1.3721427558054766,-0.5581450124019005,0.3732182427765978,0.9852,0.8929,1.7286,0.3661684427354194
2017-10-01,1.3566864983018336,2.557399364255317,2.243082784678666,0.5042588133219924,1.0339,0.8436,1.8243,1.6653568651394524
2017-11-01,1.9402369328426812,3.8933287952728777,1.5685705733604831,2.095460661242226,-0.0041,2.3097,2.6448,2.374399240679567
2017-12-01,1.0688029915589423,0.9220354456908764,1.5882036139871385,-0.12000675463374001,1.0131,0.8811,1.188,0.8647588241508043
2018-01-01,2.785255178069984,3.7973183885338906,4.130490039657882,2.307149971886567,3.3516,0.769,4.7481,3.255053394537081
2018-02-01,0.03372987952393952,-1.0713516744750364,-1.2656316459744035,1.0912801998511363,-4.4572,0.3916,-3.8324,-0.302993310268591
2018-03-01,-3.0116372650596634,-4.59511985013459,-1.5758584282016106,2.0237642444418404,3.0534,-5.3953,-1.3743,-1.7897128247385057
2018-04-01,-0.008214531299971618,-3.186769757239664,-0.2580104132004566,0.12515652188100307,3.3875,-0.6456,2.5629,-0.8319595449647723
2018-05-01,0.8209824715383829,0.9947862692014321,0.838493775673338,0.85990221130563,2.5677,0.1736,1.9011,0.8785411819296958
2018-06-01,-0.13587682161979245,-1.553482838160645,0.5528643985316773,0.10911306053837183,1.6476,-2.1953,-0.5942,-0.256845550177597
2018-07-01,1.4194821972813245,1.6941596393054412,1.9560867552749126,1.3734605065748455,2.858,0.3647,3.2853,1.610797274609131
2018-08-01,1.9187244946674271,4.112616681750008,1.363721971713492,1.586580461574558,0.6215,2.3366,3.1336,2.245410902426371
2018-09-01,0.05416713980933755,0.9754047545388208,-1.0629937097876083,0.956458404860693,0.1838,0.5843,0.5958,0.23075914735531078
2018-10-01,-0.24422325040535312,-2.6292099375022575,-0.5493243200146127,-0.8767320156020875,-5.3413,-1.948,-7.2779,-1.0748723808810776
2018-11-01,1.1762366429629374,1.8931147756874578,0.35666200293363337,1.2672162534917157,-0.6233,0.8743,0.7225,1.173307418768936
2018-12-01,-1.1127139689642749,-4.5747196200730125,-1.1349886537039688,-0.7181854361556844,-7.9007,-3.2018,-10.1607,-1.885151919724235
2019-01-01,2.810235499813831,4.595119850134589,1.6985239904066614,3.3263987546633693,3.9129,3.6765,7.7318,3.107569523754613
2019-02-01,1.585182266026979,2.6382180106847466,1.4057756509684984,1.2595641749692357,1.9671,1.2165,2.8804,1.722185025662365
2019-03-01,1.6524249349952504,2.6646776062962165,2.0908621140772836,0.541146715901323,0.3416,1.1659,1.0953,1.7372778428175186
2019-04-01,2.156818302017407,4.486290986241582,2.846316474078822,1.4366817339855709,1.1205,1.1455,2.7428,2.7315268740808456
2019-05-01,-2.3245076175401778,-4.59511985013459,-4.59511985013459,1.7422184199039044,-2.4878,-2.7651,-5.8716,-2.443132224476363
2019-06-01,2.460483840918758,4.595119850134589,4.595119850134589,2.46270551236229,5.4192,1.9988,7.1894,3.528357263387557
2019-07-01,0.3248378405859396,0.28498605685821876,0.4610812206723452,0.7959899989080975,1.3142,-1.1153,0.5414,0.4667237792561503
2019-08-01,0.8097483556435372,1.4540029928205398,-0.6648577538643289,0.40040954995231537,-2.586,1.6194,-0.9175,0.499825786138016
2019-09-01,-1.4385794965491305,-4.369157383098497,-1.9689835084782712,0.45277192415508627,3.4133,-2.1252,2.4248,-1.8309871159927031
2019-10-01,1.4382578811650597,3.1203390300026252,0.666234248990172,0.9856395452894199,1.0793,2.8733,3.3096,1.5526176763618191
2019-11-01,1.1313643665444428,2.857927402827683,1.073756618806084,1.7587433574124773,1.242,0.6576,2.4151,1.7054479363976718
2019-12-01,1.7036055828637435,2.8452495219520566,2.1017341790942448,1.4516258882044177,1.8859,2.0046,3.7545,2.0255537930286156
2020-01-01,-0.23014855249693078,-2.8300540025114618,-2.057799055595703,0.9496519625903703,1.3368,-1.1352,-0.9924,-1.0420874120034311
2020-02-01,-4.59511985013459,-4.59511985013459,-4.59511985013459,-4.59511985013459,3.973,-10.9933,-9.0707,-4.59511985013459
2020-03-01,3.092570741327898,-3.557727265166291,-1.3893482460522175,-2.59804281891211,-16.8453,-0.6815,-16.3625,-1.11313689720068
2020-04-01,0.35105249842443953,-3.3787514668835157,2.5816682474044943,1.5655554718581832,13.8649,2.4285,17.8883,0.27988118770090037
2020-05-01,2.195073719456929,4.595119850134589,4.595119850134589,1.0557809062959649,1.4603,6.2883,7.5458,3.110273581505518
2020-06-01,1.1713158629869032,0.42336695560096405,1.4389748183597233,1.2402707774376447,0.9571,0.4821,1.4582,1.0684821035963088
2020-07-01,2.2501009438155415,3.720841150070361,2.362215757742832,2.6563369830007066,2.8262,2.3626,4.9829,2.74737370865736
2020-08-01,3.07830305172622,4.595119850134589,4.595119850134589,2.999225849656162,2.5821,4.4168,6.2435,3.8169421504128898
2020-09-01,-0.29553691064286236,0.86908517312439,-1.4849351959032817,0.861667993589446,-4.3386,-0.4956,-4.6404,-0.012429734958077004
2020-10-01,-2.5015351968096304,-4.59511985013459,-4.049768991661945,-0.9578897377948937,3.5374,-5.3002,-3.2785,-3.0260784441002646
2020-11-01,2.939548657718213,4.595119850134589,4.595119850134589,1.600026021375265,8.3381,1.7179,9.4069,3.432453594840664
2020-12-01,2.1065908859641276,4.595119850134589,4.595119850134589,1.3801270229159126,0.3418,1.4677,2.5562,3.1692394022873045
2021-01-01,-2.0196175212408516,-4.59511985013459,-2.9950707108256567,-0.5945072047784089,2.8165,-0.7735,0.3672,-2.551078821744877
2021-02-01,-0.2642485892888373,-2.445163939992449,0.10174507241602455,0.1411868893832828,4.005,-1.8306,0.9881,-0.6166201418704949
2021-03-01,2.2206551264745875,4.595119850134589,4.595119850134589,0.5233789481744577,1.0459,1.6405,1.8215,2.9835684437295558
2021-04-01,1.4172801616764263,3.503385958631163,2.882065188595392,1.083654241036194,3.4133,0.7315,4.0126,2.221596387484794
2021-05-01,2.1192912599291542,4.5394361654844415,3.207895523716345,1.1897757533629487,-1.5398,1.8334,0.2731,2.764099675623222
2021-06-01,2.0046837529587154,4.212656411311419,3.3320786431843477,1.8076987185607414,0.9608,1.7203,2.2718,2.8392793815038058
2021-07-01,1.9909956720284292,4.493527641893193,4.314178492572828,1.3274188047421394,0.4143,1.5755,1.7435,3.031530152809147
2021-08-01,1.811966465454799,4.102443405324332,4.299644501515794,1.9109638213292968,1.6559,1.5319,3.089,3.0312545484060553
2021-09-01,-2.396124130631178,-4.59511985013459,-4.3391031970681535,-1.0057093913921613,-1.4201,-2.8862,-4.7866,-3.0840141423065206
2021-10-01,4.324118371369775,4.595119850134589,4.595119850134589,2.5314596426788425,1.4934,4.2835,5.6997,4.011454428579449
2021-11-01,-0.7404264581196783,-2.7287914240389397,-3.0239973440832126,0.2125695419497506,1.2753,-2.0204,-1.0116,-1.5701614210730201
2021-12-01,2.704188241523859,4.595119850134589,4.202341351407995,2.0059557230166494,3.6711,2.2449,5.6091,3.376901291520773
2022-01-01,-1.1985758771344963,-3.5635375516121477,-2.351657452055958,-0.5372888495134814,-3.4387,-2.392,-5.8586,-1.9127649325790206
2022-02-01,-0.6884969664173671,-3.292273881635812,-0.0703342085937654,-0.94038716138516,-2.0333,-2.0486,-3.7963,-1.247873054508026
2022-03-01,2.008066983104057,4.595119850134589,4.595119850134589,-0.7436813732019881,-1.2728,7.3831,5.2052,2.6136563275428117
2022-04-01,-4.59511985013459,-4.59511985013459,-4.59511985013459,-3.759380441401283,-2.8103,-5.2179,-9.1056,-4.386184997951263
2022-05-01,0.47945153519677286,2.710887868654835,0.2595092480218245,0.04705563097430382,-3.8066,3.6252,-0.559,0.874226070711934
2022-06-01,-2.765241294189699,-4.041608009764303,-2.6411354613627926,-1.7223432818631927,-8.1118,1.2388,-7.7013,-2.792582011794997
2022-07-01,4.595119850134589,4.595119850134589,4.595119850134589,4.595119850134589,0.503,6.7254,7.9721,4.595119850134589
2022-08-01,-3.6905841102962444,-4.59511985013459,-4.587956019778328,0.07848950139908277,3.4325,-7.0876,-3.9729,-3.1987926197025196
2022-09-01,-4.59511985013459,-4.59511985013459,-4.59511985013459,-1.6062049209278828,-1.4166,-6.055,-9.6104,-3.847891117832913
2022-10-01,4.595119850134589,4.595119850134589,4.595119850134589,2.6878972632151625,-0.8928,5.5305,5.2618,4.118314203404732
2022-11-01,4.294427198364062,4.595119850134589,4.595119850134589,2.3097818242240735,2.9904,1.8907,5.8092,3.948612180714328
2022-12-01,-1.0187325253054667,-3.132307665516827,-1.666695676861207,-0.2582936606776154,-3.087,-2.7655,-5.8154,-1.5190073820902787
2023-01-01,3.4529855708321553,4.595119850134589,4.595119850134589,1.2371699060430499,3.5576,3.4884,6.6017,3.4700987942860957
2023-02-01,-2.2065586668109973,-4.59511985013459,-2.38299700907813,-1.6011253498389775,0.0284,-3.6185,-3.6187,-2.6964502189656736
2023-03-01,2.189630059735782,4.595119850134589,2.5607759029528894,1.2795085170881617,-1.357,5.0937,3.9966,2.6562585824778555
2023-04-01,0.6137597473776765,1.4017675398711553,1.468932385076505,0.1537639365890025,0.5917,-0.0203,1.0903,0.9095559022285848
2023-05-01,0.6611933695153468,1.8111389427207485,1.6711487983816424,-0.6433434982949328,-0.9637,2.2889,0.287,0.8750344030807012
2023-06-01,2.4741879405732976,3.690189229118699,4.595119850134589,1.5886930942871436,3.842,1.2346,5.4338,3.0870475285284327
2023-07-01,1.1464325247370397,0.9438993163174918,2.216799512877407,0.9397397491877504,1.7102,0.74,2.9933,1.3117177757799223
2023-08-01,0.40741200428075564,2.0876114620177124,0.6699032712173413,0.3017702587660335,-2.7044,1.2536,-1.5092,0.8666742490704606
2023-09-01,-2.8813096436473526,-4.59511985013459,-4.368137372751174,-0.8717437237741074,-1.1449,-4.204,-5.0428,-3.1790776475768063
2023-10-01,-0.6507188364395917,-4.59511985013459,-4.1858968969783605,0.5461134707319552,1.6753,-3.0083,-2.2057,-2.2214055282051466
2023-11-01,3.7426319673468598,4.595119850134589,4.595119850134589,2.7675231456246188,5.4004,2.3278,7.7855,3.925098703310164
2023-12-01,2.336338461455958,4.03886304619895,4.408980794987471,0.9818441437786389,2.4243,0.9389,3.8131,2.9415066116052544
2024-01-01,1.510910063359507,2.374795454036831,2.4060977191284683,0.5485364429705378,0.5737,2.9101,2.1679,1.7100849198738362
2024-02-01,2.854693666856755,4.595119850134589,4.595119850134589,2.043095305666806,1.9566,2.1257,3.8743,3.5220071681981846
2024-03-01,2.905901342413157,4.595119850134589,4.595119850134589,1.9816144708380732,0.281,1.6809,2.2828,3.519438878380102
2024-04-01,-0.49963325706750544,-0.7918548811343825,-2.282125994372412,0.38644949768200787,-2.3743,-1.1848,-3.9681,-0.796791158723073
2024-05-01,1.6666787175939328,1.4033902838882464,3.880380009818307,2.2255935820053674,4.7987,0.242,5.1634,2.2940106483264637
2024-06-01,1.6030868328004357,2.117143176640958,3.055857357928206,1.5804083160327633,3.1405,0.5971,3.3516,2.0891239208505907
2024-07-01,0.22750422993141145,-0.9247019921383608,-1.654943206546646,1.534659832521853,2.5977,-3.1923,0.8623,-0.20437028405793561
2024-08-01,2.3556813353333323,4.528789486923952,3.524650391716531,0.3251456781338011,0.3602,1.9399,3.7035,2.683566723026904
2024-09-01,0.42465247737095313,2.418716200717761,0.6836848280661663,0.5145184984106709,1.675,1.9246,4.2241,1.0103930011413877
2024-10-01,-0.16677903637529798,-1.821813781770849,-0.668684925940633,-0.0341440509456538,1.9931,-1.4148,-0.0578,-0.6728554487581084
2024-11-01,2.4868306258528166,4.595119850134589,4.595119850134589,1.8772164180841782,3.6265,1.6084,5.2992,3.388571686051543
2024-12-01,-0.05824526310726508,-2.2607079329631192,-0.25075338468819974,1.349977213449102,0.2496,-2.678,-2.7372,-0.3049323418273706
2025-01-01,2.5208155472310896,4.595119850134589,4.595119850134589,1.7965816696989896,1.4767,1.3572,2.9305,3.376909229299814
2025-02-01,-0.9043982166741427,-4.59511985013459,-1.8083426686233521,0.05966680641149396,1.9436,-4.0925,-0.6684,-1.8120484822551477
2025-03-01,0.17309678833199565,-0.5102666590261143,2.481588902675234,-1.1616121598527616,-4.0995,0.2549,-4.0663,0.2457017180320884
2025-04-01,3.0371277995127652,4.595119850134589,1.4642092957983404,1.2427245238688547,-5.1682,4.9277,-1.1363,2.5847953673286375
2025-05-01,-4.59511985013459,-4.59511985013459,-4.59511985013459,2.8279882553334166,5.2744,0.5562,5.4879,-2.739342823767588
2025-06-01,3.499943347304684,4.595119850134589,4.595119850134589,2.0209176093294143,1.2824,3.1404,4.5319,3.677775164225819
2025-07-01,1.17446244425891,1.9807346388671565,3.0656766704561687,1.2789688235002363,1.1071,0.8128,2.2811,1.874960644270618
2025-08-01,1.3344756650499332,2.470196691986476,2.9518468210039264,1.4322899850304052,3.494,0.008,3.5628,2.047202290767685
2025-09-01,1.463334128677165,4.038736914182659,4.324821349814197,1.5768081564991174,2.857,1.4431,4.254,2.8509251372932845
2025-10-01,2.972507395107379,4.595119850134589,4.595119850134589,1.7009180481107058,-1.2049,2.8834,1.9222,3.4659162858718155
2025-11-01,1.487772266042122,3.2150888067512513,1.261978763573626,1.7440742365740263,-1.8903,1.5392,-0.042,1.9272285182352564
2025-12-01,0.9229155588566652,1.7073035200588154,0.6888087107430299,1.5966372650378589,0.4953,0.4264,0.4825,1.2289162636740922
2026-01-01,1.9539770075924452,3.832992015403972,4.444145519908332,1.7006469243102864,0.8146,0.5241,1.1746,2.9829403668037586
2026-02-01,1.9011800606297231,2.9185023637638663,3.634817613261491,1.559728376806533,-1.5689,0.3915,-1.3984,2.503557103615403
